t
"b'Super swaggy, jazzy vibes!!! Feelin it?? \n\xf0\x9f\x98\x89\xf0\x9f\x98\x89 https://t.co/LrTSvP4Sty'"
"b'This!!!\nAnd how many times have I been stressed about something that NEVER even happened! So stressed about it, fea\xe2\x80\xa6 https://t.co/1X1CL9oP0Q'"
b'One of my favorite albums \xe2\x80\x9cthe diary of Alicia Keys\xe2\x80\x9d has a birthday today!! So many memories about creating this mu\xe2\x80\xa6 https://t.co/fVPMZrLsWU'
b'\xe2\x9c\xa8caption this...\xe2\x9c\xa8 https://t.co/imkoXlmj6G'
b'A friend sent me this beautiful book that\xe2\x80\x99s meant to help children separated from their families at the border.\n\nI\xe2\x80\x99\xe2\x80\xa6 https://t.co/KQnU6GyY1n'
b'May all the magnificence and array of colors in varying shades burst from you every day! \nMay all the threads that\xe2\x80\xa6 https://t.co/kqaNVWHFkg'
b'what do u think about this?? \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/RS3mNNmXER'
"b'This little guy is everything!!!!!! \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\nAnd since it seems like he loves Prince just as much as me, I made a fresh\xe2\x80\xa6 https://t.co/lDZDyHwAt5'"
b'This is one of my FAVORITE poems from the Tears for Water book ! I\xe2\x80\x99ve found myself a POW (Prisoner Of Words Unsaid)\xe2\x80\xa6 https://t.co/1PgiHb1WvI'
b'Ready for Thanksgiving Like..... Sending you love \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c https://t.co/58AkQxl60A'
b'I had a dream last night.... Comment\n\xf0\x9f\x92\x9c for Purple Love or \xf0\x9f\x92\x9c\xf0\x9f\x8e\xb9 for Purple Keys\xc2\xa0https://t.co/KlsWm8q7BA https://t.co/5ynnJyBYF6'
b'If I were to tell you I was a king would you believe me?\n\nOr would you challenge me because I am a woman?? Check my\xe2\x80\xa6 https://t.co/yF7hbEW7Xv'
b'\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 \xf0\x9f\x8c\x99 \xf0\x9f\x8c\x99 \xf0\x9f\x8c\x99 \xf0\x9f\x8c\x8a \xf0\x9f\x8c\x8a \xf0\x9f\x8c\x8a https://t.co/SEceS37Gvp'
"b'I wanted to give some love to powerful young minds! After @kherispoppin was bullied in 1st grade, her older sister\xe2\x80\xa6 https://t.co/yFs34IZli9'"
"b'We are rarely taught to listen to ourselves &amp; cultivate our inner voice.  So, I\xe2\x80\x99ve been challenging myself to only\xe2\x80\xa6 https://t.co/wSde6zxmKO'"
b'Big love to @rosaliavt \nVibin\xe2\x80\x99 on your creative boldness and beautiful musical individuality!!! \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 keep shining!!\xe2\x9c\xa8\xe2\x80\xa6 https://t.co/Lfk90SS4NH'
b'The girl in this photo already thought she knew it all. On my journey #IAmBecoming more fearless. \nWhat are you bec\xe2\x80\xa6 https://t.co/NXiB9CpVPn'
b'Family \xf0\x9f\x92\x9c\xf0\x9f\x8c\x88\xf0\x9f\x92\x9c hope you are with someone u love right now Sunday #vibes https://t.co/z4u7aBGShq'
b'every little thing is gonna be alright! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd #bobmarley https://t.co/9fW2BOesnx'
b'Saturday #vibes\nMusic on my mind\n\xf0\x9f\x93\xb8 (dannybones64 on IG) https://t.co/A2wgSNYC1h'
b'Get it get it get it!!\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\nVibeeezzzzzz!!!! That\xe2\x80\x99s exactly how I\xe2\x80\x99m feeling right now!! \n(lildancegoddess on IG) https://t.co/9tjsSBwSzY'
"b""Check my Instagram story...I'm reposting as many of you as I can in my story until the polls close! Tag me and use\xe2\x80\xa6 https://t.co/jQhDhrjuEw"""
"b'For all of our ancestors that fought and died and lived and survived and created everything we now have access to,\xe2\x80\xa6 https://t.co/K6Ds5sJj1P'"
"b'Election Day is a few hours away!! I want you to post a picture of yourself after you\xe2\x80\x99ve voted, tagging me and usin\xe2\x80\xa6 https://t.co/EXlJcejmZd'"
b'About tomorrow....\nWait for it!!! \xf0\x9f\x92\xa3 \xf0\x9f\x92\xa3 \xf0\x9f\x92\xa3 \xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf\xf0\x9f\xa4\xaf https://t.co/jptQiQIGCE'
b'It\xe2\x80\x99s scary to believe you have power to create what you need &amp; hope for. I\xe2\x80\x98ve felt that before. I have held back as\xe2\x80\xa6 https://t.co/aVfEVKoVCH'
b'\xf0\x9f\xa4\xa3Funny and not funny at the same time!\xf0\x9f\x98\xae What do you care about most and why are you voting? WHEN are you goin? Need\xe2\x80\xa6 https://t.co/TjDtK5TCY9'
b'.@THEREALSWIZZZ \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Zone! Zone! Zone! Zone! Tell me your fav song off of #Poison!!!! https://t.co/GChPvf8jLw https://t.co/p79jKUc2Eq'
"b'Trust me when I tell you!! There\xe2\x80\x99s no producer like him, there\xe2\x80\x99s no mind like his, there\xe2\x80\x99s NO album like this!!!!\xe2\x80\xa6 https://t.co/zlbv8yHwDc'"
b'Motivation!!! #Poison \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\n@THEREALSWIZZZ https://t.co/GChPvf8jLw https://t.co/hFibBAQf1p'
b'Stealth.... #happyhalloween #trickortreat https://t.co/ewSGdDRnVE'
b'Happy Halloween \xf0\x9f\x91\xbb I would watch this movie \xf0\x9f\xa4\xa3 how about y\xe2\x80\x99all? #trickortreat https://t.co/sq2LWLvBVY'
b'Shine like @Simone_Biles!!!\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 https://t.co/kc86UHx0pr'
b'It\xe2\x80\x99s going to be an amazing week! Respond YES if you agree!!! #wegonbealright!!\nShout to @kendricklamar and\xe2\x80\xa6 https://t.co/QHOBRiuCZ2'
b'There were so many beautiful artistic expressions that came in from the #tearsforwatercontest ! You are so creative\xe2\x80\xa6 https://t.co/TSpmX8tksQ'
"b""With a Supreme Court decision upholding N. Dakota's voter ID law, voters are required to have a street address whic\xe2\x80\xa6 https://t.co/NuMhCUXryQ"""
b'Fun times with my girls @AmericaFerrera and @LizaKoshy !!! Full video on YouTube https://t.co/nPdrSDdtkc \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xe2\x80\xa6 https://t.co/AMRahFMYrN'
b'\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5Calling all creatives!! Tears For Water 24-Hour Contest happening now!!! Click here to enter...\xe2\x80\xa6 https://t.co/UcesUVKNNY'
"b'S Q U A D \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbd\xf0\x9f\x92\xa5 There\xe2\x80\x99s nothing like chillin with your sisters, sometimes I forget how much it fills me up!! Especial\xe2\x80\xa6 https://t.co/Qr83B5nvyE'"
b'Thought some of you would like to explore this!!! Good luck! \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/cRVaACAtlY'
b'@watsuphazza @AmericaFerrera @lizakoshy We love you and loved coming to visit!proud of you using your POWER!!! \xf0\x9f\x98\x98\xf0\x9f\x98\x98#vote'
b'@arielvvc I love you! I want to come there too!!'
b'\xe2\x80\x9cI call this Tears for Water...Every single word has come from some form of my tears. I use them as water to nouris\xe2\x80\xa6 https://t.co/PejvnJ61hZ'
b'You are a golden child \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8#tearsforwater https://t.co/5KpSbItGo2 https://t.co/qhtJ3Zf8wK'
b'Super excited today to surprise you with the re-release of my first book Tears For Water!!! \xe2\x9c\xa8\xe2\x9c\xa8 It reconnects me so\xe2\x80\xa6 https://t.co/nCO5Tigg22'
b'This is a great tool for anyone trying to figure out how to get information about candidates for #midterms or any e\xe2\x80\xa6 https://t.co/ZcA4Y60SDc'
b'Feeling these Suncity vibes\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 Y\xe2\x80\x99all think me and @thegreatkhalid should collab? Sending Saturday \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c and  \xf0\x9f\x8c\x88\xf0\x9f\x8c\x88 https://t.co/QgnjL2VPWr'
b'kicking off the wknd like...\xf0\x9f\x91\xa0 https://t.co/Cx4tZt7jcc'
"b'My 1st piano looked nothing like this. It was an old wood player piano. I practiced for hours - Bach, Satie, McPart\xe2\x80\xa6 https://t.co/ympAcS4gKv'"
b'zone zone zoneeee \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/M3wbrx7zO7'
b'This!!! Feel me?? \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 #audrelorde https://t.co/lg8hBV9UDc'
"b'My young king. You are so powerful. I can\xe2\x80\x99t believe how wise, funny, thoughtful &amp; cool you are! I will continue to\xe2\x80\xa6 https://t.co/qXV2DhL8xk'"
b'My sis @ZoeKravitz has always been a woman who runs with the wolves!! Love this STUNNING spread photographed by the\xe2\x80\xa6 https://t.co/b7opYtEhbK'
b'I remember dancing with these beautiful girls on our trip to Kemet. So beautiful and full of endless potential and\xe2\x80\xa6 https://t.co/l9w1qmqFUv'
"b'The world is for our making\nKeep flying, keep trying, keep dreaming\nYou don\xe2\x80\x99t like it, change it, recreate it\nBelie\xe2\x80\xa6 https://t.co/kNH8QCVw3X'"
b'#currentmood https://t.co/vLl8rqggDv'
b'Love how my sis @AmericaFerrera put this so plainly. \nThese are the last days to register. #novemberiscoming\xe2\x80\xa6 https://t.co/EEPTPrp8CF'
b'\xe2\x80\x9cHeaven is under our feet as well as over our heads.\xe2\x80\x9d - Henry David Thoreau \xf0\x9f\x91\x80\xf0\x9f\x91\x80\xf0\x9f\x91\x80 A little visual stimulation for you\xe2\x80\xa6 https://t.co/0I8gQLX9yY'
b'We are out here changing the game! Keep pushing forward!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #novemberiscoming https://t.co/eyFGlTo3zz'
b'Shout out to my amazing sister @amandlastenberg whose film @thehateugive is out now!!! She is a powerhouse of intel\xe2\x80\xa6 https://t.co/HpMyJNNU2L'
b'Thinking about you and sending love \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c https://t.co/PQNOcvyXFL'
b'Inextinguishable!! Keep shining. Fighting. Flying. \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 @emilymcdowell_ https://t.co/Sey4m5jOT7'
b'@DiaryOfKeysus I miss you too\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f \nI promise you\xe2\x80\x99re going to get everything you want and more \xf0\x9f\x8e\xb9\xf0\x9f\x8e\xb9\xf0\x9f\x8e\xb9\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\nThank you for your love'
b'Friday mood!!!! Get it today!!! Zone zone zone!!! \xf0\x9f\x8c\x9e \xf0\x9f\x8c\x9e \xf0\x9f\x8c\x9e #uproarchallenge #familyvibes https://t.co/g1ATN9tzyc'
"b'I love music!!!\nI love how it gives me hope and love. \nI love how it makes me feel inspired, \nwanna dance, maybe cr\xe2\x80\xa6 https://t.co/Le4pRU7xRD'"
b'Our family is a beautiful example that families can blend and coexist in LOVE!! @theblendbook by @MashondaLoyal sha\xe2\x80\xa6 https://t.co/JvLh7NGCZm'
b'https://t.co/FEUwkG0Q3f'
b'\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/xQfsbel9ba'
b'Ya Tu Sabe \xf0\x9f\x92\x83\xf0\x9f\x8f\xbe\xf0\x9f\x95\xb6\xf0\x9f\x92\xaf https://t.co/Duv2uKEcfj'
b'#StopKavanaugh\n#BelieveSurvivors\n#ibelieveher https://t.co/pc0sZN3X0Q'
b'Come join the party!! \xf0\x9f\x8e\x89 \xf0\x9f\x8e\x89 \nWe\xe2\x80\x99re here to scream not be quiet! We run the world \xf0\x9f\x8c\x8e \nya heaaarrddddd!!!!! \xf0\x9f\x93\xa3 \xf0\x9f\x93\xa3 \xf0\x9f\x93\xa3 \nText\xe2\x80\xa6 https://t.co/K1qkvG5RIb'
b'Congratulations to my sis!!! @AmericaFerrera \nhttps://t.co/fCWkHytVUb https://t.co/ojdjogV31X'
b'I\xe2\x80\x99ve come into loving and understanding the feminine side of me. How powerful a woman and her femininity is... how\xe2\x80\xa6 https://t.co/DypMpAUjeN'
b'The trees are about to show us how lovely it is to let things go \xf0\x9f\x8d\x82 #sundayvibes https://t.co/2A6TeZKF81'
b'That\xe2\x80\x99s yoda! My fav quote of all time! https://t.co/xbocUmgHvr'
b'FREEDOM!!! Werk @ciara!!!!! \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/ZwNJzQO2zP'
"b'Shout out to all the mamas lovin on their daughters, giving them wings and teaching them there are no limits for us\xe2\x80\xa6 https://t.co/vABwCJUZ8i'"
b'\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd excited about this!\nhttps://t.co/BN0hiWKGfV https://t.co/6Tz7fkLNNr'
b'\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd https://t.co/y30ayS8zAW'
b'Only a woman can breathe under the water of life \xe2\x80\x94 defying gravity and staying zen while doing it. Okkkkk?! \xf0\x9f\x92\x81\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f I\xe2\x80\xa6 https://t.co/ZvpFAKWkVr'
b'Happy birthday to my sis @jadapsmith ! Your light is magnificent. I love your raw honesty and truth... AND the way\xe2\x80\xa6 https://t.co/tSVaCQwczQ'
b'Always in bloom \xf0\x9f\x8c\xb8\xf0\x9f\x8c\xba https://t.co/3ziatNGOtV'
b'I love this soooooooooo much!!! Blessed Sunday!! Keep believing in your dreams and keep dreaming them awake no matt\xe2\x80\xa6 https://t.co/A2aoairF77'
b'.@usainbolt I want to do this!!!! Who would come with me!!??\n\xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f \xf0\x9f\x8f\x83\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f \xf0\x9f\x9a\x80 \xf0\x9f\x9a\x80 \xf0\x9f\x9a\x80 https://t.co/wS7YixZMAq'
b'Me &amp; my \xf0\x9f\x8e\xb9 @THEREALSWIZZZ #poison (check my Instagram story) https://t.co/OffNeP5hhe'
b'#currentmood \xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 #poison (check my Instagram story) https://t.co/lOCDjimYQi'
b'Who said less is more... #poison @THEREALSWIZZZ (check my Instagram story) https://t.co/m34r6EcViM'
b'\xf0\x9f\xa5\x82 \xf0\x9f\xa5\x82\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/Y83UIh4zWH'
"b"".@THEREALSWIZZZ it's your birthday! A day that represents evolution and levels you continue to grow to, elegance &amp;\xe2\x80\xa6 https://t.co/MWFfjvgyew"""
b'#currentmood\nThe rain can\xe2\x80\x99t stop the vibes that are going to be created TODAY!!! \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5#SWAG!!! https://t.co/FpUvdky75v'
b'@AustinMahone @winnieharlow ofc! you captured her elegance! Dope shot!!\n\xf0\x9f\x91\x91\xf0\x9f\x91\x91\xf0\x9f\x91\x91'
"b'The memory of a day like today reminds me to hold the ones I love that much tighter, that much longer...\ntake that\xe2\x80\xa6 https://t.co/JnASaH80q3'"
b'Yes queen!! Proud of your journey @winnieharlow #fashionweek \xf0\x9f\x91\x91\xf0\x9f\x91\x91\xf0\x9f\x91\x91\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/AApzHaMEqa'
b'Woooooorrrddddd!!!!! Get it @johnlegend\nYou are killing!!!\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/2A3HmNRLYm'
b'\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/TaX8PZmzhH'
b'.@serenawilliams You are THE epitome of grace and prowess!!! You are an inspiration to all of us. Your purpose to b\xe2\x80\xa6 https://t.co/LpwrBRTDLC'
b'Here\xe2\x80\x99s to the goddess within all of us. \nI\xe2\x80\x99ve grown so much during this trip to #ancient #Kemet\nAnd it\xe2\x80\x99s been a ble\xe2\x80\xa6 https://t.co/3qLrddvoPW'
b'#Vibes \xf0\x9f\x8c\xba\xf0\x9f\x8c\xb8\xe2\x98\x80\xef\xb8\x8f https://t.co/CRiGWpFsL8'
b'Are your dreams crazy enough??!! \xf0\x9f\x94\xa5 I\xe2\x80\x99m showing this to my kids and everyone I love!! Full body chills!! Thank you\xe2\x80\xa6 https://t.co/KIo6zeoxvC'
b'Here\xe2\x80\x99s to finding what makes you glow \xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\nSending you much \xe2\x9d\xa4\xef\xb8\x8f today https://t.co/eXf63jJusw'
b'Gratitude. https://t.co/pbBkMOd28H'
b'Feels like home... \nDeep spiritual connection #uncovering #ancient #kemet #learning #growing https://t.co/H3mIJkCV1I'
b'Taking it in at the Temple of Aset the original name of Isis \xf0\x9f\x92\x9c \xf0\x9f\x92\x9c\n\nTo all my goddesses in the world spreading love a\xe2\x80\xa6 https://t.co/ZTSjyu2yqa'
b'The Queen that ruled as a King! Hatshepsut!! I feel sooo connected to her. She was a powerhouse. NO ONE attacked wh\xe2\x80\xa6 https://t.co/SN6lTELWJB'
b'https://t.co/HtNLKu9Jb4'
b'I love this woman!!! She is my best friend AND my mama and has always taught me to be silly AND crazy AND powerful\xe2\x80\xa6 https://t.co/DfQA1UY4zs'
b'How the Devine Husband treats the Devine Wife!!!! @therealswizzz \xf0\x9f\x92\x95 \xf0\x9f\x92\x95 \xe2\x98\x82 \xe2\x98\x82 \xf0\x9f\x8c\x9e \xf0\x9f\x8c\x9e \xf0\x9f\x91\x91 \xf0\x9f\x91\x91 \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8a\xf0\x9f\x8f\xbd\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x9f\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\xf0\x9f\x8c\x88\nShout to all the a\xe2\x80\xa6 https://t.co/TuLQVCe5ME'
b'Doesn\xe2\x80\x99t my face say it all? This is Ipet Isut now called Karnak. One of the grandest Neter Het\xe2\x80\x99s (Devine houses) in\xe2\x80\xa6 https://t.co/Ljp09zr5kI'
b'Caption this... https://t.co/tDfzQsnEVN'
"b'Some call it the sphinx\nbut we learned the original name is Heruemahket.\nOne majestic, magnificent piece of art jus\xe2\x80\xa6 https://t.co/ml9pqvcMsh'"
b'https://t.co/3pSCdVNJcB'
b'Sands of time\xe2\x8f\xb3 I just want them to know how powerful they are. How incredible our ancestors were. The first astroph\xe2\x80\xa6 https://t.co/7VelzaGjfY'
b'No caption capable of capturing the vibe \xf0\x9f\x98\x8b\xf0\x9f\x98\x8b\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d @THEREALSWIZZZ https://t.co/OHVEoIdB1w'
b'\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbd https://t.co/chFfipKlYs'
b'We have been Nesu and Nesa (Kings and Queens) for thousands of years! Greatness is in our DNA! Genius runs through\xe2\x80\xa6 https://t.co/dsDVvJIMLv'
b'There\xe2\x80\x99s so much to see\nThere\xe2\x80\x99s so much to know\nSo much to uncover\nSo many ways to grow\n\nI\xe2\x80\x99ve been waiting for this\xe2\x80\xa6 https://t.co/36NDPU4kSU'
b'Do you believe this? \xe2\x9c\x8d\xf0\x9f\x8f\xbd\xe2\x9c\xa8\n#shantidevaquote https://t.co/sp5pt9sXNe'
b'The heart of a woman is a deep abyss at the bottom of which you will always find .....(Fill in the blank) https://t.co/uXbd9cp4m9'
b'She\xe2\x80\x99s not a statue but she\xe2\x80\x99s statuesque \nShe may look strong as stone\nBut in her heart wild roses bloom\nPurple and\xe2\x80\xa6 https://t.co/KbKYlXrwJZ'
b'About yesterday.....\nFull meal thoo?\xf0\x9f\x99\x88\xf0\x9f\x98\x8b\xf0\x9f\x98\x82 @nickiminaj \xf0\x9f\x92\x95@zanelowe @beats1 https://t.co/5CycJZAWM4'
b'To all the queens \xf0\x9f\x91\x91 \xe2\x9d\xa4\xef\xb8\x8f #arethafranklin #queenofsoul @NICKIMINAJ https://t.co/kQVdPrqfnY'
b'One of my GREATEST inspirations! The songs she gave us made us stronger and prouder. She empowered us!! We get to b\xe2\x80\xa6 https://t.co/UMVxvuU5xe'
b'MESSAGE \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5!!! https://t.co/A95zYnpiLz'
b'Summer don\xe2\x80\x99t go... https://t.co/kdgEEwHQkY'
b'Congratulations brother!!!! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 https://t.co/7QJl71gKV4'
b'Sacred Geometry \xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c https://t.co/x5IHDHNsYC'
b'SWAG!!\nI\xe2\x80\x99m feelin\xe2\x80\x99 these rich colorful vibes!!\nLet\xe2\x80\x99s Shine outrageously on \xe2\x80\x98em today !!!! \xf0\x9f\x92\xa5\xf0\x9f\x92\xa5\xf0\x9f\x92\xa5 https://t.co/DP4DtwIauC'
b'Look at my little guy learning how to ride his bike!!!!! He\xe2\x80\x99s a Capricorn so he gets MAD when something doesn\xe2\x80\x99t go\xe2\x80\xa6 https://t.co/rgXUhJQTHe'
"b'The first time I met her she said, \xe2\x80\x9cYOU are going to write a song for ME!\xe2\x80\x9d and that started our whole beautiful fri\xe2\x80\xa6 https://t.co/w0jZ6f9nOY'"
b'#currentmood https://t.co/fOcbJQj7Hi'
b'Everyone deserves an equal chance at success. \nKeep shining superwomen everywhere!!! #38percentcounts\xe2\x80\xa6 https://t.co/P0QTS6MML5'
"b'Your heart knows the way, run in that direction.\n#rumi #sundayvibes #listentoyourheart https://t.co/DHUAQpF2xD'"
b'One thing a lot of people don\xe2\x80\x99t know about me is that I\xe2\x80\x99m a driver... I love driving.. I\xe2\x80\x99m driven.\n\nI\xe2\x80\x99m open and re\xe2\x80\xa6 https://t.co/nKZpn3qsNA'
b'The great 8! \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\nShoe game: disruptive kind \n#lovevibes #mood #currentview https://t.co/TfO3ogiUIX'
b'.@THEREALSWIZZZ Cheers to 8 year my love!! WOW! US! This LOVE!!! So amazing!! So infinite! So powerful! So electric\xe2\x80\xa6 https://t.co/7iiNAebzn9'
b'what if... everything you are going through is preparing you for what you asked for? https://t.co/8HMt9shbXW'
