t
"b""SANTA'S GOT JOKES \xf0\x9f\x8d\xaa\xf0\x9f\xa5\x9b\xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb\xf0\x9f\x8e\x84\xf0\x9f\x8e\x81 #CozyLittleChristmas \n\nhttps://t.co/LAdQo7Sdds\n\n\xf0\x9f\x93\xb9: Charlie Denis https://t.co/iiAuCvA4OA"""
b'I WAS SCREAMINF BECAUSE I AM FONNA SEE MINNIE AND MICKEY IN HAWAIIAN PRINT OUTFITS AND EAT MICKEY MOUSE SHAPED PANC\xe2\x80\xa6 https://t.co/lGgql5vC6R'
b'One of the BEST gifts of being an artist is when people joyfully sing back the lyrics that you wrote. So excited to\xe2\x80\xa6 https://t.co/YSYazWNIul'
"b'When we started Idol last year, @LukeBryanOnline, @LionelRichie, and I wondered if there were any \xf0\x9f\x92\x8e left in the rou\xe2\x80\xa6 https://t.co/FfWM5wApZ7'"
"b""Christmas pre-gaming: talking holiday strategy with \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb\xf0\x9f\x8e\xb1\xf0\x9f\x8d\xaa\xf0\x9f\xa5\x9b What's left on your list? Maybe stream\xe2\x80\xa6 https://t.co/Y5MIUAuX4d"""
b'love you forever Geli \xe2\x9d\xa4\xef\xb8\x8f @ Hollywood Forever https://t.co/UMWmh4BEFU'
b'SANTA LIVES!!! https://t.co/SYkgQGjJDU'
b'NYC getting a little cozier! Talk about shouting it from the rooftops! Thanks @AmazonMusic! \xf0\x9f\x8e\x85\xf0\x9f\x8f\xbb https://t.co/AjZFq6nCoN'
"b""The true spirit of the holidays is seeing it through a kid's eyes! \xf0\x9f\x91\xa7\xf0\x9f\x8f\xbcSo much joy! \xf0\x9f\xa4\x97\xf0\x9f\x8e\x84\xe2\x9d\xa4 https://t.co/9Mi0Ej1ula  \xf0\x9f\x93\xb9: C\xe2\x80\xa6 https://t.co/aGS1ZLqFE2"""
b'SLEIGH-ing all the way into a #CozyLittleChristmas \xf0\x9f\x91\xa7\xf0\x9f\x8f\xbc\xf0\x9f\x90\xb6\xf0\x9f\x8e\x84\n\nhttps://t.co/9Mi0Ej1ula\n\n\xf0\x9f\x93\xb8: Nadia Lee Cohen https://t.co/rc23Upt1ol'
b'It\xe2\x80\x99s December 1st and we got your prezzies on lock! \xf0\x9f\x91\x89\xf0\x9f\x8f\xbb How about...\n\xf0\x9f\x8e\x84 A tree under a tree...how meta!\n\xf0\x9f\x8e\x81 No gift wra\xe2\x80\xa6 https://t.co/xoFin0VxzO'
"b'Y\xe2\x80\x99all want a real #CozyLittleChristmas? Bundle up with some of these warm and fuzzies, all shipped to be under your\xe2\x80\xa6 https://t.co/NKQn35iJtg'"
b'Love you too friend \xe2\x9d\xa4\xef\xb8\x8f Onward and upward \xf0\x9f\x91\xa9\xe2\x80\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x91\xa9 https://t.co/tYl4ueBjB5'
b'\xf0\x9f\x8e\xb6 Just you and me / Under the tree \xf0\x9f\x8e\x84\xf0\x9f\x8e\xb6 Who are you thinking of this holiday season? \xe2\x9d\xa4 #CozyLittleChristmas\xe2\x80\xa6 https://t.co/ysJZwX4ZAs'
b'Proud to be able to do my part supporting The Malibu Foundation on Dec. 2nd at the #OneLoveMalibu Fundraiser. You c\xe2\x80\xa6 https://t.co/QhpvjYNYaR'
