t
b'Thanks so much for all the birthday wishes! Today I finally get to show you something we\xe2\x80\x99ve been working on for a w\xe2\x80\xa6 https://t.co/swEPwmXQIC'
b'Angels \xf0\x9f\x98\x87 \n@RobbieWilliams\nhttps://t.co/A6rx5WA0ie'
b'Amazing @JamesBayMusic! \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/9RDrCEbKBc'
b'Thanks @vmagazine \xe2\x9d\xa4\xef\xb8\x8f See you tonight Seattle!! https://t.co/VB78rGXO7C'
"b""It's National Siblings Day! Check out Austin's movie \xf0\x9f\x98\x81 https://t.co/Zqx5hLj6of"""
b'Vertical video for #Delicate out now. Only on @Spotify \xe2\x9c\xa8 https://t.co/ZHvrH7k1PN https://t.co/nhcfIv97gR'
b'New video for #Delicate at midnight EST tonight. Only on @spotify\xc2\xa0\xc2\xa0\xe2\x9c\xa8 https://t.co/AHEY6LOSTz'
b'I know that it\xe2\x80\x99s delicate... https://t.co/0H5EpgcFtd'
b'DELICATE VIDEO WORLD PREMIERE ON @iHeartRadio MUSIC AWARDS ON @TBSNetwork!!! \xe2\x9c\xa8\xf0\x9f\x92\x83\xe2\x9c\xa8 https://t.co/hhILI7bwn9'
b'\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8\xe2\x9c\xa8 https://t.co/KHNRCaKfU0'
b'I have a very exciting update to share... @Camila_Cabello and @charli_xcx will be the opening acts on the\xe2\x80\xa6 https://t.co/cN3Wfgbvb3'
b'Songs I\xe2\x80\x99m loving right now \xf0\x9f\x8e\xb6\nhttps://t.co/K62TYfJht6'
b'#EndGameMusicVideo out now. @edsheeran @1future https://t.co/z6EiFsLniY'
b'Tonight at midnight eastern. #EndGameMusicVideo\n@1future @edsheeran https://t.co/XHRS02IXfY'
b'North American dates on sale now! https://t.co/o8bU3G9HMl https://t.co/4ZV2mczOPt'
"b'""...Ready For It?"" (@BloodPop \xc2\xae Remix) out now - https://t.co/BhnUlUqUD7 https://t.co/rsKdAQzd2q'"
"b'Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set.\xe2\x80\xa6 https://t.co/HTJMTNJlrt'"
b'Absolutely stunning. https://t.co/6itJC1bk6W'
b'This week has been unforgettable. I love you guys. Thanks a million \xf0\x9f\x98\x89 https://t.co/qjspCA7NJ7'
b'The Making of #Delicate \xe2\x9c\xa8 #reputation #TaylorSwiftNow https://t.co/tn78pMCoVV'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/CbTqn2F6Xs'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/JhZNUZ7MxK'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/f4135JnNhM'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/JtblVbBa5u'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/sAtTLVzfw3'
b'#reputaylurking #reputation\xc2\xa0 \xe2\x9d\xa4\xef\xb8\x8f https://t.co/pOEpn6Dk5p'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/2OV2DvvIyN'
"b'THANK YOU SO MUCH!! AHHHH!!! PS, I ADORED your CMA performance \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/RGEvOTYEhd'"
b'Tonight.\n\n\xf0\x9f\x93\xb7: Mary Ellen Matthews https://t.co/mbQdDHz5Dn'
b'My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettiger\nhttps://t.co/OvC349nq8y'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/WPWiwPodY1'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/hEGz0GQFqc'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/PRkjzCmoAc'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/NPcA5WsgVL'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/hxD5n2KrxW'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/9n2rvbzXph'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/K3tUWVvmpd'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/18sg97Oshp'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/3p2sIX7WGU'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/z5HoBkxUQy'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/O8sznXy3vX'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/sygCHKoJvu'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/tDWpcN4MGx'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/eS6JDjsWuF'
b'#reputaylurking #reputation \xe2\x9d\xa4\xef\xb8\x8f https://t.co/rOXGOsBDae'
b'#reputation is out now. Let the games begin. https://t.co/oExj2XFGvH https://t.co/GzA6cTEwjf'
