t
b'#VOTE! https://t.co/Vtad1cZuGY  @chadwickboseman @MarkRuffalo @DonCheadle @rosariodawson @ChrisEvans @ZoeKravitz\xe2\x80\xa6 https://t.co/qPjhQeVTvO'
b'Backstage #MOTWTOUR \nhttps://t.co/TaeRjroGI1 https://t.co/IVQLoxbmah'
b'Tonight @ShawnMendes @iHeartFestival https://t.co/hyUgiXTa2A'
"b'Feels good to be back. And... to kick off this leg of the tour, we just launched some new stuff!\xe2\x80\xa6 https://t.co/KpI9A7Kulx'"
b'I gotta get my own show.  \nhttps://t.co/umJbyi3eV8 https://t.co/u1xapJQjOj'
b'We got a babysitter. #Emmys https://t.co/3g3BCgeP6z'
b'Specifically inspired by!!!! Great ear! \xf0\x9f\x99\x8c https://t.co/b4B8HrOsJ0'
"b'Fresh Leaves, October 4 @LEVIS https://t.co/8lAqzq5AB9'"
b'Last night in Zurich. Only three stops left on the European leg of #MOTWTOUR...\n\nhttps://t.co/DWJoo2DPGz https://t.co/yiatF0Ivg4'
"b""This is the face of a young man who couldn't believe he was actually singing with the GREATEST OF ALL TIME. Thank y\xe2\x80\xa6 https://t.co/uhpjCBpwxT"""
"b'You mean that Emmy nominated @JessicaBiel for that BADASS performance in @TheSinnerUSA ?! YEAH. Watch that, Kim!\xe2\x80\xa6 https://t.co/cGXL2mOMT5'"
"b""Guys, I have some news! I've been working on this for a while now and I am happy to finally give you a first look a\xe2\x80\xa6 https://t.co/iBVnH95AIB"""
b'HAPPY BIRTHDAY @BarackObama https://t.co/LF4Mb5RgCO'
b'Praying for you @ddlovato. You are loved. \xf0\x9f\x99\x8f'
b'#TBT https://t.co/e5CztsuXnh https://t.co/J05vfsm8fF'
b'\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaaYeeeeaaaaahhhhh! https://t.co/meOSlkS9dz'
b'\xf0\x9f\x99\x8c https://t.co/TIjh3KoU3t'
b'I heard there\xe2\x80\x99s a big game on tomorrow before our show... so I had a little chat with @TheO2. SOUND ON. \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xe2\x9a\xbd\xef\xb8\x8f Doors\xe2\x80\xa6 https://t.co/YJGscmRWGH'
b'\xf0\x9f\x91\x80 https://t.co/5YrECfGY3J'
b'\xf0\x9f\x91\x80 https://t.co/hFpvcFfSVs'
b'SOUND ON\nhttps://t.co/pms3rYxEpX https://t.co/tLGTfoPGq5'
b'Aaaaay! \xf0\x9f\x92\xaf https://t.co/fJg0IsBrdG'
b'\xf0\x9f\x99\x8c https://t.co/62UHRMDaEy'
b'\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 \nhttps://t.co/1WbVvIpCmj https://t.co/HsG027dB6O'
b'When you drop heat with heat on your feet but your Wifey has heat on her feet too...\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\n\nhttps://t.co/CfSn3khuum https://t.co/KJYp59MGkI'
"b'Bahama Sessions - \xe2\x80\x9cSoulMate\xe2\x80\x9d, written: June 26th, final mix: July 3rd. https://t.co/pms3rYxEpX https://t.co/z5EI54QXHf'"
b'https://t.co/59EAabogCt'
"b'Beautiful, @Emilykingmusic !! This might have to be the rise and shine alarm!! \xf0\x9f\x8e\xb6 https://t.co/3RBeeSTB8P'"
b'Bwahahaha! My hero. https://t.co/Fy6Xyheti4'
"b'Yoooooo! \xe2\x80\x9cRight there, right there!\xe2\x80\x9d https://t.co/hiSH4bOuBW'"
b'Young yellow beanie vibes... lol\n\n\xf0\x9f\x99\x8c https://t.co/ASAjEUwE6r'
b'\xf0\x9f\x91\x80 https://t.co/vzBHtE1Mlr'
b'Thank you guys for nominating Say Something for a surfboard! We\xe2\x80\x99re honored. Vote here \xe2\x9c\x94\xef\xb8\x8f https://t.co/tSUgerlkyK\xe2\x80\xa6 https://t.co/58wL5mRRrp'
b'GET\xe2\x80\x99M PUFF!!! \xf0\x9f\x92\xaf\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf https://t.co/ABKveClsXG'
"b'Hey man, when someone tells you they\xe2\x80\x99ll make a drink based on a fake (but very real) fruit you made up\xe2\x80\xa6you just don\xe2\x80\xa6 https://t.co/GVyNrVGGX3'"
b'2 JT\xe2\x80\x99s and a Wanamaker! \xf0\x9f\x99\x8c https://t.co/DzsoMSaaN8'
b'Thank you to Philly for helping us wrap up the last show of the first leg of #MOTWTOUR. We\xe2\x80\x99re taking a little break\xe2\x80\xa6 https://t.co/tuBCN4kGCp'
b'Last chance! https://t.co/KWHICooMfC'
b'\xf0\x9f\xa5\x83 @swish41 https://t.co/jq2YY2ig4z'
b'TEXAS STRONG\n\nhttps://t.co/wGcSWAVO6X https://t.co/6Vbs2k537G'
"b'.@JJWatt bro, you could really use a trip to the gym. Congrats to the \xf0\x9f\x9a\x80!!! \n\nhttps://t.co/7v3e1XqgpX https://t.co/QBAgasoau0'"
b'Google\xe2\x80\x99s having a rough night. @SHAQ @NBAonTNT https://t.co/ehqGOxFeM5'
b'Why is the net already bracing for that dunk?!?! \xf0\x9f\x98\x82 https://t.co/8ItjY7SNpq'
b'Custom 501\xe2\x80\x99s in action last night. Thank you @Levis...Happy #501Day. \n\nhttps://t.co/w5RQADyKsG https://t.co/XYIyeWNJqX'
b'\xf0\x9f\x98\x82 https://t.co/Ia1AUSNuJU'
b'\xf0\x9f\x99\x8c https://t.co/Hvt2aQTU0N'
b'\xf0\x9f\x94\xa5 https://t.co/0kyvoa1twH'
b'YES. https://t.co/smNRIbszi6'
b'I should have put this thing on silent...\n\nhttps://t.co/bMyKEj4CT3 https://t.co/5WRBiOXAFL'
b'https://t.co/jClsoOdLFe'
b'Three out of the four of us are moms! Celebrating my MVP\xe2\x80\x99s today and everyday. Happy Mother\xe2\x80\x99s Day! \xf0\x9f\x8f\x86\xe2\x80\xa6 https://t.co/gg13F5DyVl'
b'Sounds like...@Jumpman23. S/O @virgilabloh @trvisXX https://t.co/oPrFG7ovJo https://t.co/gzo0HK2sh1'
b'Thank you to the one and only @ChrisStapleton for making an appearance last night in Nashville. Always honored to s\xe2\x80\xa6 https://t.co/B6Ce0yHkO7'
b'Who\xe2\x80\x99s coming? https://t.co/BOhjzhYz5f'
"b'Last night. For the record, you were by far our loudest crowd so far, Columbus. \n\nhttps://t.co/HoH7bEBaW7 https://t.co/2LYxaPKEO7'"
b'\xf0\x9f\x99\x8c https://t.co/S3TaDIOAjG'
b'Thank you Tulsa! https://t.co/bgQWuk5wPB'
b'BRASPBERRY. Google it. https://t.co/7ne1MFmTle'
b'Why\xe2\x80\x99d I even ask. #OREOS \n\nhttps://t.co/S0fZ1IvLud https://t.co/11DbjSErmm'
b'\xf0\x9f\x94\xa5 https://t.co/1ZYf96D9xl'
b'Wait for it \xf0\x9f\x98\x82l https://t.co/TjSECg4q0x'
b'Honored to be up here with my brothers today. Thank you #WalkofFame for the star...and thank you @TheEllenShow and\xe2\x80\xa6 https://t.co/WVrSx9q3Do'
"b'Time for round two, tonight at @theforum... https://t.co/41WKOOgcE8'"
b'Check it out \xf0\x9f\x92\xaf https://t.co/r5wRZeIr7o'
b'New videos up on @Spotify today! Check them out: https://t.co/sGxDvEf8qA https://t.co/m7K5GpIBDr'
b'We\xe2\x80\x99re invading The Bay. See you tonight San Jose! https://t.co/pPL9jUFkYR https://t.co/drzdKK4iPE'
b'We\xe2\x80\x99re so lucky to call this place home. #earthday \n\nhttps://t.co/mCLcd2wlEc https://t.co/yQ9EnwW73K'
b'Dad life. His toys = my toys. @PJMasksUS \n\nhttps://t.co/x8sCRb8GZE https://t.co/qj4QAnVhWK'
b'What they said\xf0\x9f\x91\x87 https://t.co/kUnerWPCsy'
b'Thank you Vegas \n\nhttps://t.co/c2i022uqXm https://t.co/nCpCOqhk0J'
b'\xf0\x9f\x99\x8c https://t.co/Wjn2A0hVu4'
"b'Loved hanging out with you last night, Salt Lake! #MOTWTOUR https://t.co/3JXKSZ4Oal https://t.co/idSKEpewtK'"
b'Next stop: SLC...\n\nhttps://t.co/Ry9pUgkOXb https://t.co/3DJvQfdDBL'
"b""So...now there's two of me? \n\nhttps://t.co/Vx5jREAU7m https://t.co/wsOeVStV1q"""
b'Night 2 @tdgarden #MOTWTOUR https://t.co/ydwCCfiZXJ'
b'\xf0\x9f\x92\xaf https://t.co/NLm9pKbBw5'
"b'Happy birthday, brother. @Pharrell https://t.co/Yd1LT4Vy4Y https://t.co/wuM8s5VDZy'"
b'Anything with you LEGEND! @jimmyfallon you can get your feature game up! https://t.co/bAwJ3IrYjp'
b'\xf0\x9f\x99\x8c https://t.co/DDJcyQnWbB'
b'\xf0\x9f\x99\x8c https://t.co/GswZPdEJHA'
b'\xf0\x9f\x94\xa5\xe2\x9b\xb3\xef\xb8\x8f https://t.co/3FfeVCiDLF'
"b'Detroit, we\xe2\x80\x99re here...\n\nhttps://t.co/ZVm65fgAx8 https://t.co/CIyMZXTJ8l'"
"b'See you soon, Detroit. https://t.co/iAG9881ejX'"
"b""Every kid deserves an equal education...but millions don't have access to the technology they need to succeed. I'm\xe2\x80\xa6 https://t.co/wavKUuu3ne"""
"b'A MOMENT. Had no idea @kingjames was jumping on stage tonight. Thanks for celebrating with us, Cleveland...cheers!\xe2\x80\xa6 https://t.co/e5rj7yZn1W'"
b'Sound on\n\nhttps://t.co/R57iBBY3aj https://t.co/zFXEcO00s9'
b'Legends never die https://t.co/fPSPmSNsyO'
b'https://t.co/oVEl3e2nXe'
b'Get too close to the stage and I might steal your phone...https://t.co/SZvBc5qqsq'
b'THANK YOU JERSEY! #MOTWTOUR https://t.co/vK3ERmoETO'
b'On the road with @theshadowboxers for #MOTWTOUR and they just released their debut EP APOLLO. Check it out / put it\xe2\x80\xa6 https://t.co/sKK5SmxVwA'
b'This is the future. So proud to see you all using your voices and marching today. #NeverAgain #MarchforOurLives\xe2\x80\xa6 https://t.co/hfht1bf5jV'
"b'Again, so sorry we had to postpone last night\xe2\x80\x99s show. BUT we have a new date for our next concert at @TheGarden. I\xe2\x80\x99\xe2\x80\xa6 https://t.co/MG5MLABS8n'"
b'I\xe2\x80\x99m sorry to announce the show tonight at Madison Square Garden has been POSTPONED due to the snow. BUT we\xe2\x80\x99re still\xe2\x80\xa6 https://t.co/pvQjXeLyps'
b'I\xe2\x80\x99m so inspired by the #MarchForOurLives students out there owning their voices. We need to demand action. Get out\xe2\x80\xa6 https://t.co/uv6uq78va2'
b'Down time. #MOTWTOUR  \n\nhttps://t.co/xauP4ixkst https://t.co/NXCManMJm3'
b'That\xe2\x80\x99s a wrap Toronto. We\xe2\x80\x99d stay longer but DC\xe2\x80\x99s callin\xe2\x80\x99...#MOTWTOUR \n\nhttps://t.co/gtEQ0zr7yh https://t.co/2EPDDFD3DE'
b'Thank you @StellaMcCartney! https://t.co/18WcUsoAiD'
b'Surprised Toronto with some 2-Minute Warnings #MOTWTOUR \n\nhttps://t.co/F3NpBIRJur https://t.co/iwKgQSFOTN'
b'6:23 @Jumpman23 https://t.co/SW8oqsZSTD'
b'.@Jumpman23 https://t.co/yISACD4Hiq'
b'Goin\xe2\x80\x99 on tour. #MOTWTOUR \n\nhttps://t.co/9TnZeau94A https://t.co/kqhgusmokp'
b'GOAT @Jumpman23 \n\nhttps://t.co/ir25iTAeFX https://t.co/Wof5NZSTNS'
b'Was a honor to share the stage with my brother @ChrisStapleton at the @BRITs last week. Full performance of\xe2\x80\xa6 https://t.co/E2JWsAEQbX'
b'After the show it\xe2\x80\x99s the afterparty. Good times @Spotify #AboutLastNight https://t.co/v3dRQlC7yt'
b'Thanks for having us @brits! \xf0\x9f\x99\x8c @thetnkids @chrisstapleton #MidnightSummerJam #SaySomething https://t.co/AhGLDfAeh0'
b'Here we go... @BRITs #JustinTimberlakeBRITs \n\nhttps://t.co/LqhblzG4vX'
b'Excited to be here... #BritAwards https://t.co/14lxTTdbX9'
b'#britawards tomorrow night... I\xe2\x80\x99m the one in the beanie. https://t.co/C725A5fHhc'
b'Friday...Volume up! #MOTW\n(Exclusive orange vinyl only Target\xe2\x80\x8b) \nhttps://t.co/Q0NTBruMDZ https://t.co/iJC5p7kB5Z'
"b'Behind ""Montana"" and more...... \n#MOTW #DeconstructionWithJT on @AmazonMusic:\nhttps://t.co/h4CEWOMF0B https://t.co/mtkFZ6A0Df'"
b'#MOTW @applemusic  https://t.co/Po8obBEjho https://t.co/6nBvtAYca1'
b'#ManOfTheWoods out now! \n\nhttps://t.co/L9yGfZpcbg https://t.co/2LhnVAdksZ'
"b'Thank you, THANK YOU #SBLII @nfl @pepsi! Congrats @Eagles\xf0\x9f\x8f\x86! We out!! @thetnkids #PepsiHalftime \xf0\x9f\x8f\x88 https://t.co/xjcjqAyBAc'"
b'About last night\xe2\x80\xa6 @thetnkids and I just added more US and Canada #MOTWTour dates. Europe and UK announced!\xe2\x80\xa6 https://t.co/57Y75ue4VT'
"b'Love you, bro!! Thank you! https://t.co/cDZcxgdpOJ'"
b'#MOTW \n\nhttps://t.co/rMIkpl3yp3 https://t.co/nW9WVEvQTX'
b'.@THETNKIDS and I brought #Supplies onto @FallonTonight! \xe2\x9a\xa0\xef\xb8\x8f Limited merch as seen in video available now for only 2\xe2\x80\xa6 https://t.co/6zgTxmnLoE'
b'#SuperBowlSelfie https://t.co/JAJWoDmUFc'
b'\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c\xf0\x9f\x99\x8c #SBLII #PepsiHalftime @Pepsi @NFL #MOTW @thetnkids https://t.co/blsaV3b8x8'
b'#SBLII #PepsiHalftime @Pepsi @NFL #MOTW https://t.co/EwZnemHzWU'
b'#SBLII #PepsiHalftime @Pepsi @NFL #MOTW @thetnkids https://t.co/8RVE5pxW1D'
b'\xe2\x9a\xa0\xef\xb8\x8f Two minute warning. \xe2\x9a\xa0\xef\xb8\x8f @Jumpman23 #SBLII https://t.co/yBo3PZFAJJ'
b'My band @theTNKids looking good @RamTrucks! \xf0\x9f\x99\x8c#CountryBoy #SBLII https://t.co/pt4A2XcqYl'
b'I see you @Spotify #NYC #MOTW\n\nhttps://t.co/aOlte4eNgy https://t.co/b3tEJU42dN'
b'Weekend plans? THIS VIBE. Playin\xe2\x80\x99 all day long. #MOTW \n\n@AppleMusic \nhttps://t.co/Po8obBmIpQ https://t.co/nmHMhhapZW'
"b'Love love love to you, sis!!!! You saaaang on that!! \xf0\x9f\x99\x8c https://t.co/8i2XF0K0qC'"
b'Casual Friday\n\n#SBLII https://t.co/wNhTMP9vwp'
b'Just made a #targetrun and got my limited edition vinyl there.. Also left a gift for 5 of y\xe2\x80\x99all at the Super\xe2\x80\xa6 https://t.co/SE7fazStl3'
b'When @twitter makes your logo an emoji!!! \n\n#ManoftheWoods \n#MOTW\n#MOTWTour \n#JustinTimberlake\n#JTSuperbowl'
b'The album &amp; my interviews about the stories behind the songs up on @AmazonMusic now. https://t.co/h4CEWOv493 https://t.co/hSyr9YuaqF'
b'Man of the Woods music video. \xf0\x9f\x8e\xa5: #PaulHunter / @Prettybirdpic\nhttps://t.co/TSJbPA4xle'
b'Man of the Woods... out now! https://t.co/L9yGfZpcbg https://t.co/jcSuUxHiX0'
b'Live from Paisley Park! Teamed up with @AmericanExpress to livestream my official album release \xe2\x80\x93 #ManoftheWoods https://t.co/beOZ4nqUPz'
b'Let\xe2\x80\x99s GOOOO! I\xe2\x80\x99m so excited for y\xe2\x80\x99all to hear this all from top to bottom!\n\nThis is a song called MIDNIGHT SUMMER J\xe2\x80\xa6 https://t.co/9zkDoPb4Iu'
b'4 of 4. Man of the Woods music video out midnight ET. \xf0\x9f\x8e\xa5 : #PaulHunter / @Prettybirdpic https://t.co/q1DgjoCQov'
b'Whooooo! It\xe2\x80\x99s a VIBE y\xe2\x80\x99all! \xe2\x9a\xa0\xef\xb8\x8fMore New Music Alert\xe2\x9a\xa0\xef\xb8\x8f This is a song called MORNING LIGHT feat. @aliciakeys You bett\xe2\x80\xa6 https://t.co/ulDCgoAbBC'
b'What\xe2\x80\x99s that? Oh yeah... we\xe2\x80\x99re still partying. \xe2\x9a\xa0\xef\xb8\x8fMore New Music Alert\xe2\x9a\xa0\xef\xb8\x8f This is a song called WAVE. @pharrell\xe2\x80\xa6 https://t.co/iemcCqz239'
b'\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x92\xaa @adamblackstone @SoiRodgers @BrianFrasierM &amp; all @THETNKIDS https://t.co/TVjTowc8l8'
b'Still my bday!! I\xe2\x80\x99m having too much fun! \xe2\x9a\xa0\xef\xb8\x8fMore new music alert \xe2\x9a\xa0\xef\xb8\x8f This is a song called HIGHER HIGHER. @Pharrell\xe2\x80\xa6 https://t.co/0njI8nFsJi'
"b'Gotta stay hydrated for bro biking, BRO! Btw... it\xe2\x80\x99s COLD in MN. Snow-bro biking when you get here?? https://t.co/oE5ml5c97a'"
b'@adamblackstone \xf0\x9f\x99\x8c'
b'Bday rehearsals. Still feeling myself..? YES.\n\nThis is a song called MONTANA. @Pharrell @ChadHugo\nMan Of The Woods.\xe2\x80\xa6 https://t.co/QCIAW7EKVc'
b'Talked about the process of creating Man of the Woods with @amazonmusic. First 3 episodes are up now; stayed tuned\xe2\x80\xa6 https://t.co/7BW82YgjtC'
b'@tinyambo \xf0\x9f\x99\x8c'
b'I feel like @djkhaled right now!!! NEW SONG ALERT! Birthday vibes! \nThanks everybody for the bday love! https://t.co/Al1qonrZyK'
"b'Man of the Woods is out Friday. And yes, this is how cold it is in Minnesota right now \xf0\x9f\x98\x89\n\nhttps://t.co/L9yGfZpcbg https://t.co/Zo8ICyQ0g3'"
b'#Superbowl #SBLII https://t.co/PEYofvPPlv'
b'Excited to be performing #Brits! See you soon UK. https://t.co/KWg4JgoWLY'
b'Behind: Say Something @ChrisStapleton https://t.co/QLLwVBeq9y'
b'LET\xe2\x80\x99S GO! #Superbowl #SBLII https://t.co/ub3h1ctRbl'
"b'Congrats, Jedi!!!!! You all deserve it! https://t.co/xjG7Va94l1'"
"b'Happy Bday, Big Spain! https://t.co/d5GIdztpNt'"
b'I wish I could be there to support all of the  artists on what will undoubtedly be a special night tonight. Sending\xe2\x80\xa6 https://t.co/09lsQz4uak'
b'So inspired by Jay\xe2\x80\x99s words from last night\xe2\x80\x99s pre-Grammy party (Congrats Hov! @S_C_ )...and it reminded me of times\xe2\x80\xa6 https://t.co/ib8nH7Wjwy'
b'#SaySomething acoustic version https://t.co/HXLgYnG05b'
"b'It\xe2\x80\x99s always a pleasure when we get to play tunes together, my friend. Honored! @ChrisStapleton\xe2\x80\xa6 https://t.co/QfhtomXZeE'"
"b'Thank you, bro!!! \xf0\x9f\x99\x8c https://t.co/wGW2tlIUJd'"
b'#SaySomething from #ManoftheWoods up now on @AmazonMusic. Check it! https://t.co/h4CEWOMF0B https://t.co/riT49OCn5K'
b'#Superbowl rehearsals are going well... @Jumpman23 #SBLII https://t.co/kuBEoIofIp'
b'Aww. Honored to celebrate YOU! Happiest Born Day from me and @TheTNKids! @TheEllenShow #HappyBirthdayEllen https://t.co/IkyaoNdmGo'
b'Man that was fun! @ChrisStapleton @TheTNKids @blogotheque @artperezjr\n#SaySomething https://t.co/u2u2dmMrMh https://t.co/GT1pR7yZAT'
b'#SaySomething on @Spotify! \nhttps://t.co/oSnRjHozC9 https://t.co/Ogz8aNIwGa'
b'Say Something. 3 of 4. feat. @ChrisStapleton \nhttps://t.co/KPzApHWFTG https://t.co/UfzTM4flL2'
"b'Folks, the #SaySomething song + video feat. @chrisstapleton is now up @applemusic... https://t.co/tLFlEo1uII https://t.co/W8MNFkK8zJ'"
"b'""Say Something"" feat. @chrisstapleton. \xf0\x9f\x8e\xa5 @blogotheque @artperezjr. \nhttps://t.co/SIe37byPIT'"
b'\xf0\x9f\x99\x8c https://t.co/SEgYusC55r'
b'#SaySomething. @ChrisStapleton\nTomorrow. 12 PM ET. https://t.co/F5vheaMpOZ'
b'.@ChrisStapleton and me. #SaySomething. Tomorrow! https://t.co/0iKwJAovUJ'
b'\xe2\x80\x9cAt a club? Are you f*cking crazy?\xe2\x80\x9d - @tylerthecreator #jerrodcarmichael #Supplies https://t.co/2MtTcTqFWh'
b'THANK YOU! Day changed.\n\n#StillPieOverCake https://t.co/gbyezn2hhs'
"b'Also... I prefer pie, I think.'"
"b'Random question: Can someone please explain the saying, \xe2\x80\x9cYou just want your cake and to eat it too.\xe2\x80\x9d\n\nWhat else am\xe2\x80\xa6 https://t.co/tiNyeiFVZC'"
b'Behind : Supplies @Pharrell https://t.co/GahdZPIYzL'
b'Me? \xf0\x9f\x99\x8c https://t.co/9hdLkknSHG'
b'Supply-eye-ies...\n\nhttps://t.co/PlAckfOawg https://t.co/CmFkb5V6yM'
b'Supply-eye- ies!!!! \xf0\x9f\x99\x8c https://t.co/PFrL4kjv9p'
b'\xf0\x9f\x99\x8c https://t.co/Gnc0S2vyXt'
b'SUPPLIES. \xf0\x9f\x8e\xa5: @_DaveMeyers  \n\n@eizamusica @pharrell\n\nhttps://t.co/vJQoPB7jbf'
b'2 of 4. Supplies\n\nhttps://t.co/PlAckg5LUQ https://t.co/FZQFR4EcKE'
b'SUPPLIES. Tomorrow at 8am EST. \xf0\x9f\x8e\xa5: @_davemeyers\n\n@eizamusica @pharrell https://t.co/RghLmp4lmz'
b'Behind: Man of the Woods (The Album) \nhttps://t.co/EYEpyoA5TG'
b'@krispykreme \xf0\x9f\x92\xaf https://t.co/mCSgQtqUK2'
b'Brothers. @Timbaland #Filthy https://t.co/VgnII79ywM'
b'Remembering this great man of peace today.  #MLK #MLKday #ChooseLove https://t.co/u2U8sXROwZ'
b'\xf0\x9f\x99\x8c https://t.co/QD6noEisIf'
b'\xf0\x9f\x99\x8c https://t.co/uuG8Rooa52'
b'When @Snapchat makes you your own filter!! #Snapchat #Filthy https://t.co/rTxzibXpg1'
b'\xf0\x9f\x99\x8c https://t.co/TFqKDw9w2n'
b'I see you!!! Keep \xe2\x80\x98em coming! #Filthy @davidmooretv\xc2\xa0\xc2\xa0#monikafelicesmith @stephentannos #tarynchavez\xc2\xa0\xc2\xa0#tiakrasovec\xe2\x80\xa6 https://t.co/vv122YtE3d'
b'My guys did it again... @theshadowboxers. New track out today. #Runaway https://t.co/jZV0K2XdDF https://t.co/S1DJI66dLS'
b'\xf0\x9f\x92\xaf https://t.co/rXbUuRrw14'
b'Well played. https://t.co/cbWdzKNh8H'
b'\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/57NJSCKcBd'
b'. @Timbaland @only1DANJA \xf0\x9f\x92\xaa https://t.co/oLN7P7K69b'
b'Behind: Filthy \nhttps://t.co/ihohQVErO0 https://t.co/oxBOoNkCHK'
b'The Man of the Woods Tour. #MOTWTour. https://t.co/oydnUMzBE8 https://t.co/GGkWqW8rDa'
b'@Oprah'
b'When you roll in with a 2-time nominee... @JessicaBiel #GoldenGlobes #Filthy https://t.co/iIPvAmRcqM'
"b'Here we come!! And DAMN, my wife is hot! #TIMESUP\xc2\xa0 #whywewearblack https://t.co/q0XWH6XR68'"
"b'Play it LOUD, @amazonmusic. #Filthy https://t.co/sasBhNrbDi https://t.co/R13JZIpqcy'"
b'Making of a \xf0\x9f\xa4\x96\xf0\x9f\x95\xba \n@ivankoumaev #AJHarpold #MartyKudelka \nhttps://t.co/73aGQfRO1z https://t.co/q3kSqKS5RE'
b'MOTW @Target \nhttps://t.co/Q0NTBruMDZ https://t.co/O9EfWkHtqq'
b'\xf0\x9f\x99\x8f\xf0\x9f\x99\x8c https://t.co/9ZRQy8YX86'
b'\xf0\x9f\x99\x8c https://t.co/CDgDYtTGBA'
b'\xf0\x9f\x92\xaa\xf0\x9f\xa5\x9b\xf0\x9f\x90\xb6 https://t.co/w2rh6SrmQe'
b'Making of a \xf0\x9f\xa4\x96. \nhttps://t.co/oydnUMzBE8 https://t.co/2dUycTwGcO'
b'Friday. Filthy. NYC. @Spotify https://t.co/8LfryiujDO https://t.co/lbtDoGPLn7'
"b'This song should be played very loud, @AppleMusic.  https://t.co/gLyEmKBAy7 https://t.co/vok2r0cxj9'"
b'\xf0\x9f\x99\x8c\xf0\x9f\xa5\x83\xf0\x9f\xa5\x83 https://t.co/6CrAyfwDAc'
