address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,atlanta,30311,7.0,4.0,--,1960.0,150000,"['""zestimate"":169172']","['""rentZestimate"":1500']",single family,[],"2017 $973 -2% $11,280 --","$193,347 (+14.3 %)",https://www.zillow.com/homedetails/1192-Eastridge-Rd-SW-Atlanta-GA-30311/35848419_zpid/
,atlanta,30331,5.0,4.0,4290,2006.0,292900,"['""zestimate"":264021']",[],single family,"['HOA Fee"",""factValue"":""$41']",,Unavailable,https://www.zillow.com/homedetails/421-Darkwater-Ct-SW-16-Atlanta-GA-30331/2086035824_zpid/
,atlanta,30311,3.0,2.0,1200,1950.0,159500,"['""zestimate"":159334']","['""rentZestimate"":1300']",single family,[],"2017 $1,458 +183.7% $3,304 +0.1%","$175,873 (+10.4 %)",https://www.zillow.com/homedetails/360-Peyton-Rd-SW-Atlanta-GA-30311/35866275_zpid/
,atlanta,30315,3.0,3.0,2414,2018.0,280000,"['""zestimate"":150600']",[],single family,[],"2017 $351 +82.6% $4,440 --","-$10,175 (-6.3 %)",https://www.zillow.com/homedetails/679-Mcwilliams-Rd-SE-Atlanta-GA-30315/171414751_zpid/
,atlanta,30342,2.0,3.0,1588,1972.0,299900,"['""zestimate"":301777']","['""rentZestimate"":1900']",condo,[],"2017 $2,518 +71.1% $67,320 --","$328,454 (+8.8 %)",https://www.zillow.com/homedetails/33-Ivy-Gates-NE-Atlanta-GA-30342/35942509_zpid/
,atlanta,30331,5.0,2.0,1966,1976.0,179999,"['""zestimate"":163480']","['""rentZestimate"":1500']",single family,[],"2017 $1,356 +6.7% $17,440 --","$185,435 (+13.4 %)",https://www.zillow.com/homedetails/4123-Cornell-Blvd-SW-Atlanta-GA-30331/35871710_zpid/
,atlanta,30331,3.0,2.0,980,1991.0,169901,"['""zestimate"":135011']","['""rentZestimate"":1150']",single family,[],"2017 $2,744 +88.1% $19,600 --","+$18,381 (+15.8 %)",https://www.zillow.com/homedetails/2111-Briar-Glen-Ln-SW-Atlanta-GA-30331/35874176_zpid/
,atlanta,30327,2.0,2.0,1100,1968.0,184900,"['""zestimate"":184686']","['""rentZestimate"":1400']",condo,[],"2017 $2,882 +63.3% $39,960 --","$197,429 (+6.9 %)",https://www.zillow.com/homedetails/10-Vista-Sq-NW-Atlanta-GA-30327/35915336_zpid/
,atlanta,30310,3.0,2.0,1170,1955.0,280000,[],"['""rentZestimate"":1100']",single family,[],"2017 $1,649 +108.1% $7,320 --",Unavailable,https://www.zillow.com/homedetails/1297-Richland-Rd-SW-Atlanta-GA-30310/35842431_zpid/
,atlanta,30311,3.0,2.0,1750,1950.0,258800,"['""zestimate"":231882']","['""rentZestimate"":1300']",single family,[],"2017 $416 +6.7% $12,880 --","$258,873 (+11.6 %)",https://www.zillow.com/homedetails/1576-Ridgewood-Ln-SW-Atlanta-GA-30311/35849175_zpid/
,atlanta,30336,3.0,3.0,--,2019.0,191900,"['""zestimate"":180861']","['""rentZestimate"":1295']",condo,[],,Unavailable,https://www.zillow.com/homedetails/5405-Cascade-Rdg-SW-Atlanta-GA-30336/2086277039_zpid/
,atlanta,30306,2.0,,895,2001.0,285000,"['""zestimate"":290323']","['""rentZestimate"":1570']",condo,[],,"+$3,464 (+1.2 %)",https://www.zillow.com/homedetails/821-Ralph-Mcgill-Blvd-NE-APT-3330-Atlanta-GA-30306/2086747642_zpid/
,atlanta,30314,5.0,3.0,2663,1953.0,239900,"['""zestimate"":301884']","['""rentZestimate"":1450']",single family,[],"2017 $1,394 +50.3% $10,360 --","$341,521 (+13.1 %)",https://www.zillow.com/homedetails/235-Westview-Pl-SW-Atlanta-GA-30314/35844212_zpid/
,atlanta,30314,3.0,2.0,--,1951.0,309900,"['""zestimate"":229536']","['""rentZestimate"":1375']",single family,[],"2017 $1,089 +0% $13,640 --","$255,519 (+11.3 %)",https://www.zillow.com/homedetails/132-Laurel-Ave-SW-Atlanta-GA-30314/35846507_zpid/
,atlanta,30331,5.0,3.0,3078,2005.0,289900,"['""zestimate"":213049']","['""rentZestimate"":1945']",single family,"['HOA Fee"",""factValue"":""$41']","2017 $2,338 +9.4% $63,600 --","$220,697 (+3.6 %)",https://www.zillow.com/homedetails/3537-Hamlin-Sq-SW-Atlanta-GA-30331/71756594_zpid/
,atlanta,30318,3.0,2.0,972,1949.0,220000,"['""zestimate"":141949']","['""rentZestimate"":1250']",single family,[],"2017 $965 +169.2% $11,800 -28%","+$75,611 (+114.0 %)",https://www.zillow.com/homedetails/518-Pelton-Pl-NW-Atlanta-GA-30318/35856022_zpid/
,atlanta,30315,3.0,2.0,1025,1960.0,155000,"['""zestimate"":125675']","['""rentZestimate"":1145']",single family,[],"2017 $508 +0.5% $5,760 --","$140,128 (+11.5 %)",https://www.zillow.com/homedetails/919-Natham-Dr-SE-Atlanta-GA-30315/35884487_zpid/
,atlanta,30318,3.0,4.0,--,2019.0,319900,"['""zestimate"":317788']","['""rentZestimate"":1655']",single family,[],,Unavailable,https://www.zillow.com/homedetails/2494-Perry-Blvd-NW-Atlanta-GA-30318/2086207570_zpid/
,atlanta,30310,4.0,2.0,2280,1950.0,149900,"['""zestimate"":113288']","['""rentZestimate"":1356']",single family,[],"2017 $3,118 +465.5% $12,800 --","-$23,265 (-17.0 %)",https://www.zillow.com/homedetails/1150-Tucker-Pl-SW-Atlanta-GA-30310/35835976_zpid/
,atlanta,30305,2.0,2.0,1228,1988.0,274900,"['""zestimate"":276131']","['""rentZestimate"":1900']",condo,"['HOA Fee"",""factValue"":""$45']",,"+$1,621 (+0.6 %)",https://www.zillow.com/homedetails/2870-Pharr-Ct-S-NW-APT-506-Atlanta-GA-30305/2087181420_zpid/
,atlanta,30318,3.0,4.0,1608,2019.0,319900,"['""zestimate"":317794']","['""rentZestimate"":1850']",single family,[],,Unavailable,https://www.zillow.com/homedetails/2490-Perry-Blvd-NW-Atlanta-GA-30318/2086207478_zpid/
,atlanta,30314,3.0,3.0,1429,1960.0,200000,"['""zestimate"":209824']","['""rentZestimate"":1515']",single family,[],"2017 $542 +3.4% $17,200 --","$242,053 (+15.4 %)",https://www.zillow.com/homedetails/1739-Detroit-Ct-NW-Atlanta-GA-30314/35845966_zpid/
,atlanta,30315,3.0,,1400,1992.0,305443,"['""zestimate"":332606']","['""rentZestimate"":1550']",single family,[],"2017 $2,085 +303.2% $18,240 --","$351,897 (+5.8 %)",https://www.zillow.com/homedetails/731-Woodson-St-SE-Atlanta-GA-30315/35882235_zpid/
,atlanta,30324,2.0,2.0,--,1975.0,259000,"['""zestimate"":295882']","['""rentZestimate"":1610']",condo,[],,Unavailable,https://www.zillow.com/homedetails/1445-Monroe-Dr-NE-APT-F35-Atlanta-GA-30324/2086344360_zpid/
,atlanta,30305,2.0,,--,1965.0,139900,"['""zestimate"":172646']","['""rentZestimate"":1550']",condo,"['HOA Fee"",""factValue"":""$15']",,Unavailable,https://www.zillow.com/homedetails/3206-Mathieson-Dr-NE-APT-8-Atlanta-GA-30305/2086237327_zpid/
,atlanta,30331,5.0,3.0,--,2017.0,334192,"['""zestimate"":280231']","['""rentZestimate"":1495']",single family,[],,Unavailable,https://www.zillow.com/homedetails/6201-Old-Kingston-Dr-24-Atlanta-GA-30331/2086149260_zpid/
,atlanta,30331,4.0,4.0,3335,2015.0,308000,"['""zestimate"":306219']","['""rentZestimate"":1949']",single family,"['HOA Fee"",""factValue"":""$58']","2017 $2,463 -13.8% $99,360 -5.9%","-$11,402 (-3.6 %)",https://www.zillow.com/homedetails/5629-Casa-Blanca-Ln-Atlanta-GA-30331/171497164_zpid/
,atlanta,30310,3.0,2.0,1770,1960.0,208000,"['""zestimate"":166068']","['""rentZestimate"":1350']",single family,[],"2017 $1,048 +120% $13,280 --","$186,428 (+12.3 %)",https://www.zillow.com/homedetails/360-Brooks-Ave-SW-Atlanta-GA-30310/35857919_zpid/
,atlanta,30305,3.0,2.0,1167,1958.0,205000,"['""zestimate"":227061']","['""rentZestimate"":2560']",condo,[],,"+$6,662 (+3.0 %)",https://www.zillow.com/homedetails/2965-Pharr-Court-South-NW-APT-815-Atlanta-GA-30305/2088337307_zpid/
,atlanta,30314,2.0,2.0,1082,2007.0,123000,"['""zestimate"":117200']","['""rentZestimate"":1395']",condo,[],,-$827 (-0.7 %),https://www.zillow.com/homedetails/870-Mayson-Turner-Rd-NW-UNIT-1321-Atlanta-GA-30314/2132563982_zpid/
,atlanta,30318,5.0,3.0,1466,1961.0,265000,"['""zestimate"":192054']","['""rentZestimate"":1199']",single family,[],"2017 $521 +5.2% $11,720 --","$221,073 (+15.1 %)",https://www.zillow.com/homedetails/704-Aline-Dr-NW-Atlanta-GA-30318/35871292_zpid/
,atlanta,30318,4.0,3.0,1458,2005.0,175000,"['""zestimate"":158129']","['""rentZestimate"":1200']",single family,[],"2017 $1,670 +2% $26,600 --","+$28,061 (+21.6 %)",https://www.zillow.com/homedetails/987-Ada-Ave-NW-Atlanta-GA-30318/69347698_zpid/
,atlanta,30363,2.0,2.0,1080,2005.0,250000,"['""zestimate"":274089']","['""rentZestimate"":1950']",condo,"['HOA Fee"",""factValue"":""$32']",,-$470 (-0.2 %),https://www.zillow.com/homedetails/400-17th-St-NW-UNIT-2413-Atlanta-GA-30363/2145985351_zpid/
,atlanta,30331,4.0,3.0,3063,1968.0,299000,"['""zestimate"":294878']","['""rentZestimate"":1850']",single family,[],"2017 $3,181 +61.1% $45,720 --","$313,986 (+6.5 %)",https://www.zillow.com/homedetails/1320-Heatherland-Dr-SW-Atlanta-GA-30331/65450653_zpid/
,atlanta,30331,4.0,3.0,2667,2004.0,245000,"['""zestimate"":246925']","['""rentZestimate"":1945']",single family,[],"2017 $2,882 +6% $80,120 -5%","$262,926 (+6.5 %)",https://www.zillow.com/homedetails/3412-Village-Park-Ln-SW-Atlanta-GA-30331/69369710_zpid/
,atlanta,30331,2.0,2.0,1050,1961.0,175000,"['""zestimate"":103174']","['""rentZestimate"":1200']",single family,[],"2017 $1,223 +144.8% $15,520 --","$114,224 (+10.7 %)",https://www.zillow.com/homedetails/339-Argus-Cir-NW-Atlanta-GA-30331/35872283_zpid/
,atlanta,30331,,,,,274900,"['""zestimate"":267178']","['""rentZestimate"":1895']","hours: monday- thursday: 11am-6pm, friday by appointment only.saturday is 10am-6pm, sunday:",[],,"-$13,360 (-4.8 %)",https://www.zillow.com/community/cambridge-meadows/2087935183_zpid/
,atlanta,30314,3.0,3.0,1594,2005.0,250000,"['""zestimate"":236658']","['""rentZestimate"":1395']",single family,[],"2017 $2,604 +107.5% $14,240 --","+$72,447 (+44.1 %)",https://www.zillow.com/homedetails/462-Oliver-St-NW-Atlanta-GA-30314/82615005_zpid/
,atlanta,30310,3.0,3.0,--,1950.0,320000,"['""zestimate"":276374']","['""rentZestimate"":1300']",single family,[],"2017 $2,419 +137.7% $12,080 --","$306,112 (+10.8 %)",https://www.zillow.com/homedetails/1540-Belmont-Ave-SW-Atlanta-GA-30310/35830032_zpid/
,atlanta,30313,2.0,2.0,1250,2006.0,297757,"['""zestimate"":232394']","['""rentZestimate"":1600']",condo,"['HOA Fee"",""factValue"":""$23']",,"-$4,379 (-1.8 %)",https://www.zillow.com/homedetails/89-Mangum-St-SW-UNIT-115-Atlanta-GA-30313/2087156610_zpid/
,atlanta,30318,3.0,4.0,1216,2008.0,269900,"['""zestimate"":262954']","['""rentZestimate"":2000']",condo,[],"2017 $2,517 +94.1% $57,920 --","$289,144 (+10.0 %)",https://www.zillow.com/homedetails/3031-Liberty-Way-NW-Atlanta-GA-30318/92191629_zpid/
,atlanta,30311,4.0,3.0,1566,1992.0,186000,"['""zestimate"":203223']","['""rentZestimate"":1500']",single family,[],"2017 $1,338 -12.6% $45,560 --","$221,757 (+9.1 %)",https://www.zillow.com/homedetails/1050-Beechcrest-Rd-SW-Atlanta-GA-30311/35873065_zpid/
,brookhaven,30319,2.0,2.0,775,1996.0,268000,"['""zestimate"":252185']","['""rentZestimate"":1329']",condo,[],"2017 $2,399 +17.9% $59,320 +14.4%","$272,536 (+8.1 %)",https://www.zillow.com/homedetails/3777-Peachtree-Rd-NE-Brookhaven-GA-30319/59937116_zpid/
,atlanta,30331,4.0,4.0,3015,1999.0,339900,"['""zestimate"":358107']","['""rentZestimate"":2200']",single family,"['HOA Fee"",""factValue"":""$41']","2017 $3,428 +10.8% $92,040 --","$368,241 (+2.8 %)",https://www.zillow.com/homedetails/240-Stoneleigh-Dr-SW-Atlanta-GA-30331/65451474_zpid/
,atlanta,30318,4.0,3.0,1522,2003.0,225000,"['""zestimate"":152812']","['""rentZestimate"":1250']",single family,[],"2017 $1,495 +56.7% $7,800 --","+$17,684 (+13.1 %)",https://www.zillow.com/homedetails/844-Capitol-View-Ave-NW-Atlanta-GA-30318/69374177_zpid/
,atlanta,30312,3.0,2.0,1500,1957.0,194900,"['""zestimate"":188917']","['""rentZestimate"":1300']",single family,[],"2017 $1,635 +8.7% $28,000 --","$197,116 (+4.3 %)",https://www.zillow.com/homedetails/1142-Benteen-Ave-SE-Atlanta-GA-30312/35869587_zpid/
,atlanta,30310,5.0,3.0,2300,2006.0,249000,"['""zestimate"":242670']","['""rentZestimate"":1600']",single family,[],"2017 $2,706 +126.5% $17,000 --",Unavailable,https://www.zillow.com/homedetails/867-Hobson-St-SW-Atlanta-GA-30310/35890330_zpid/
,atlanta,30318,2.0,2.0,2862,2001.0,149900,"['""zestimate"":173134']","['""rentZestimate"":1449']",single family,[],"2017 $1,272 -2.7% $19,640 -8.9%","$187,418 (+8.3 %)",https://www.zillow.com/homedetails/754-Pelham-St-NW-Atlanta-GA-30318/65440535_zpid/
,atlanta,30331,5.0,3.0,2698,2018.0,284900,"['""zestimate"":223753']","['""rentZestimate"":1595']",single family,"['HOA Fee"",""factValue"":""$50']",,+$99 (+0.0 %),https://www.zillow.com/homedetails/3688-Bradford-Way-20-Atlanta-GA-30331/2087103939_zpid/
,atlanta,30331,3.0,3.0,1376,1962.0,160000,"['""zestimate"":104434']","['""rentZestimate"":1185']",single family,[],"2017 $560 +6.6% $11,880 --","$119,838 (+14.7 %)",https://www.zillow.com/homedetails/3691-Tampa-Trl-SW-Atlanta-GA-30331/35876590_zpid/
,atlanta,30311,4.0,3.0,2400,2006.0,319900,"['""zestimate"":285786']","['""rentZestimate"":1531']",single family,[],"2017 $1,449 -0.2% $22,200 --","+$7,719 (+2.8 %)",https://www.zillow.com/homedetails/1618-Avon-Ave-SW-Atlanta-GA-30311/69344660_zpid/
,atlanta,30331,5.0,4.0,2511,,219700,"['""zestimate"":225550']","['""rentZestimate"":1700']","mon - sat: 10:30 am - 6pm, sun - : 12pm - 6pm",[],,+$23 (+0.0 %),https://www.zillow.com/community/hampshire-park/2089710780_zpid/
,atlanta,30331,4.0,3.0,3386,2005.0,279900,"['""zestimate"":283947']","['""rentZestimate"":1900']",single family,[],"2017 $3,270 +47.3% $40,360 --","$306,265 (+7.9 %)",https://www.zillow.com/homedetails/4119-Waits-Ave-SW-Atlanta-GA-30331/71753235_zpid/
,atlanta,30315,4.0,3.0,1632,2007.0,279900,"['""zestimate"":244730']","['""rentZestimate"":1600']",single family,[],"2017 $587 +1.7% $20,880 --","-$41,163 (-14.4 %)",https://www.zillow.com/homedetails/1274-Martin-St-SE-Atlanta-GA-30315/88814290_zpid/
,atlanta,30312,3.0,3.0,1680,2008.0,319900,"['""zestimate"":337150']","['""rentZestimate"":1910']",single family,[],"2017 $3,524 +34.1% $50,240 --","$355,963 (+5.6 %)",https://www.zillow.com/homedetails/96-Crumley-St-SE-Atlanta-GA-30312/35881867_zpid/
,atlanta,30311,3.0,3.0,1696,1967.0,170000,"['""zestimate"":187766']","['""rentZestimate"":1395']",single family,[],"2017 $426 +2% $25,520 --","$201,041 (+7.1 %)",https://www.zillow.com/homedetails/3378-Annelaine-Dr-SW-Atlanta-GA-30311/35872931_zpid/
,atlanta,30331,5.0,4.0,4186,2006.0,292900,"['""zestimate"":273541']","['""rentZestimate"":2020']",single family,"['HOA Fee"",""factValue"":""$41']","2017 $2,002 -14.5% $84,000 --","$287,929 (+5.3 %)",https://www.zillow.com/homedetails/421-Darkwater-Ct-SW-Atlanta-GA-30331/82618024_zpid/
,atlanta,30312,2.0,3.0,992,2000.0,150000,"['""zestimate"":151326']","['""rentZestimate"":1300']",condo,[],"2017 $2,263 +82.9% $20,360 --",-$970 (-0.6 %),https://www.zillow.com/homedetails/291-Glenn-St-SW-Atlanta-GA-30312/65462544_zpid/
,atlanta,30331,,,,,240900,"['""zestimate"":235830']","['""rentZestimate"":1695']","hours: monday- thursday: 11am-6pm, friday by appointment only.saturday is 10am-6pm, sunday:",[],,"-$1,497 (-0.6 %)",https://www.zillow.com/community/cambridge-meadows/2087935174_zpid/
,atlanta,30309,2.0,2.0,1060,1970.0,339000,"['""zestimate"":547399']",[],condo,[],,Unavailable,https://www.zillow.com/homedetails/887-Juniper-St-NE-APT-N-Atlanta-GA-30309/2085960534_zpid/
,atlanta,30331,4.0,2.0,1774,,195200,"['""zestimate"":162094']","['""rentZestimate"":1400']","mon - sat: 10:30 am - 6pm, sun - : 12pm - 6pm",[],,"-$12,078 (-6.9 %)",https://www.zillow.com/community/hampshire-park/2089710786_zpid/
,atlanta,30317,2.0,,1049,1949.0,305000,"['""zestimate"":321632']","['""rentZestimate"":1750']",single family,[],"2017 $1,298 +49.2% $105,320 +20.8%","$348,392 (+8.3 %)",https://www.zillow.com/homedetails/160-Murray-Hill-Ave-NE-Atlanta-GA-30317/14470026_zpid/
,atlanta,30331,3.0,3.0,1870,2009.0,174900,"['""zestimate"":174675']","['""rentZestimate"":1545']",single family,"['HOA Fee"",""factValue"":""$29']","2017 $1,690 -4.4% $52,600 --","$187,968 (+7.6 %)",https://www.zillow.com/homedetails/2327-Polaris-Way-SW-Atlanta-GA-30331/108607345_zpid/
,atlanta,30314,5.0,3.0,2430,2007.0,195000,"['""zestimate"":198397']","['""rentZestimate"":1535']",single family,[],"2017 $962 -13.8% $3,320 -84.9%","$224,129 (+13.0 %)",https://www.zillow.com/homedetails/395-Joseph-E-Lowery-Blvd-NW-Atlanta-GA-30314/69343223_zpid/
,atlanta,30318,6.0,3.0,--,1963.0,230000,"['""zestimate"":178232']","['""rentZestimate"":1325']",single family,[],,Unavailable,https://www.zillow.com/homedetails/2990-W-Peek-Rd-NW-Atlanta-GA-30318/2086551509_zpid/
,atlanta,30317,2.0,2.0,1152,1947.0,305000,"['""zestimate"":314600']","['""rentZestimate"":1750']",single family,[],"2017 $1,271 +162.5% $101,240 +108.7%","$335,867 (+6.8 %)",https://www.zillow.com/homedetails/1397-Woodbine-Ave-SE-Atlanta-GA-30317/14467563_zpid/
,atlanta,30310,3.0,2.0,1060,1950.0,214900,"['""zestimate"":83934']","['""rentZestimate"":1100']",single family,[],"2017 $1,046 +5.8% $9,680 --","$93,309 (+11.2 %)",https://www.zillow.com/homedetails/1385-Lorenzo-Dr-SW-Atlanta-GA-30310/82620231_zpid/
,atlanta,30316,2.0,,988,1950.0,199900,"['""zestimate"":237746']","['""rentZestimate"":1400']",single family,[],"2017 $29 -63.8% $71,160 +200.5%","-$2,392 (-1.0 %)",https://www.zillow.com/homedetails/2161-Glenwood-Ave-SE-Atlanta-GA-30316/14457416_zpid/
,atlanta,30354,3.0,2.0,1924,1961.0,149900,"['""zestimate"":154682']","['""rentZestimate"":1446']",single family,[],"2017 $621 -1.3% $28,800 --","$176,894 (+14.4 %)",https://www.zillow.com/homedetails/3015-Forrest-Park-Rd-SE-Atlanta-GA-30354/35874981_zpid/
,atlanta,30311,3.0,3.0,1657,1950.0,335000,"['""zestimate"":282384']","['""rentZestimate"":1350']",single family,[],"2017 $1,280 +52.2% $8,240 --","-$3,464 (-1.2 %)",https://www.zillow.com/homedetails/1677-Kenmore-St-SW-Atlanta-GA-30311/35848372_zpid/
,atlanta,30331,,,,,278900,"['""zestimate"":267219']","['""rentZestimate"":1895']","hours: monday- thursday: 11am-6pm, friday by appointment only.saturday is 10am-6pm, sunday:",[],,"-$14,083 (-5.0 %)",https://www.zillow.com/community/cambridge-meadows/2087935179_zpid/
,orting,98360,,,,,309995,"['""zestimate"":234915']","['""rentZestimate"":1650']","wed - wed: 2pm - 5pm, sat - tue: 10am - 6pm",[],,Unavailable,https://www.zillow.com/homedetails/101-Walnut-Ave-SW-Orting-WA-98360/2086471072_zpid/
,atlanta,30318,2.0,3.0,--,1983.0,349000,"['""zestimate"":354065']","['""rentZestimate"":2100']",condo,"['HOA Fee"",""factValue"":""$33']","2017 $2,386 +2.3% $77,080 --","$377,575 (+6.6 %)",https://www.zillow.com/homedetails/1414-Defoors-Dr-NW-Atlanta-GA-30318/35916183_zpid/
,atlanta,30318,2.0,,1052,1948.0,249900,"['""zestimate"":273994']","['""rentZestimate"":1350']",single family,[],"2017 $3,002 +1.9% $56,760 --","$286,653 (+4.6 %)",https://www.zillow.com/homedetails/1948-Sumter-St-NW-Atlanta-GA-30318/35921357_zpid/
,atlanta,30314,4.0,2.0,1500,2006.0,174900,"['""zestimate"":177156']","['""rentZestimate"":1295']",single family,[],"2017 $1,342 +11.7% $16,800 --","-$4,392 (-2.4 %)",https://www.zillow.com/homedetails/70-Gardenia-Dr-NW-Atlanta-GA-30314/69344486_zpid/
,atlanta,30318,4.0,3.0,1399,2006.0,225000,"['""zestimate"":216173']","['""rentZestimate"":1350']",single family,[],"2017 $1,301 +176% $43,200 --","+$75,946 (+54.2 %)",https://www.zillow.com/homedetails/940-N-Eugenia-Pl-NW-Atlanta-GA-30318/69347496_zpid/
,atlanta,30311,3.0,3.0,--,2019.0,349900,[],[],single family,"['HOA Fee"",""factValue"":""$25']",,Unavailable,https://www.zillow.com/homedetails/404-Patricia-Cir-SW-10-Atlanta-GA-30311/2085918942_zpid/
,atlanta,30311,,,,,205400,"['""zestimate"":173436']","['""rentZestimate"":1450']",monday-tuesday 11-6;wednesday 1-6;thursday- saturday 11-6;sunday 1-6;,[],,-$206 (-0.1 %),https://www.zillow.com/community/cascade-parc/2091685665_zpid/
,atlanta,30314,3.0,,1064,1956.0,175000,"['""zestimate"":166149']","['""rentZestimate"":1200']",single family,[],"2017 $912 +12.4% $7,720 --","$186,137 (+12.0 %)",https://www.zillow.com/homedetails/155-Holly-Rd-NW-Atlanta-GA-30314/35846194_zpid/
,atlanta,30331,4.0,4.0,1774,1964.0,258000,"['""zestimate"":162394']","['""rentZestimate"":1299']",single family,[],"2017 $2,320 +75.8% $18,440 --","$180,533 (+11.2 %)",https://www.zillow.com/homedetails/3873-King-Arthur-Rd-SW-Atlanta-GA-30331/35886996_zpid/
,atlanta,30331,4.0,2.0,1320,1986.0,174500,"['""zestimate"":151637']","['""rentZestimate"":1200']",single family,[],"2017 $1,016 +113.4% $11,200 --","$171,350 (+13.0 %)",https://www.zillow.com/homedetails/3517-Boulder-Park-Dr-SW-Atlanta-GA-30331/35872730_zpid/
,atlanta,30315,3.0,2.0,1059,1962.0,149900,"['""zestimate"":143438']","['""rentZestimate"":1200']",single family,[],"2017 $1,101 +30.3% $7,880 --","+$32,181 (+28.9 %)",https://www.zillow.com/homedetails/209-Harper-Rd-SE-Atlanta-GA-30315/35883965_zpid/
,atlanta,30327,2.0,3.0,1252,1970.0,254900,"['""zestimate"":251107']","['""rentZestimate"":1600']",townhouse,[],"2017 $1,313 +124.8% $45,600 --","$272,376 (+8.5 %)",https://www.zillow.com/homedetails/233-Triumph-Dr-NW-Atlanta-GA-30327/35915887_zpid/
,atlanta,30324,2.0,2.0,1060,1975.0,260000,"['""zestimate"":263400']","['""rentZestimate"":1650']",condo,[],"2017 $2,247 +35.3% $69,080 --","$281,917 (+7.0 %)",https://www.zillow.com/homedetails/1445-Monroe-Dr-NE-Atlanta-GA-30324/69370073_zpid/
,atlanta,30316,2.0,3.0,--,2005.0,350000,"['""zestimate"":448549']",[],condo,[],,Unavailable,https://www.zillow.com/homedetails/174-Chester-Ave-SE-UNIT-47-Atlanta-GA-30316/2085964785_zpid/
,atlanta,30310,3.0,2.0,1311,1952.0,295000,"['""zestimate"":288132']","['""rentZestimate"":1395']",single family,[],"2017 $408 +10.4% $14,320 --","$324,667 (+12.7 %)",https://www.zillow.com/homedetails/1927-S-Gordon-St-SW-Atlanta-GA-30310/35855111_zpid/
,atlanta,30311,4.0,3.0,1900,1957.0,299900,"['""zestimate"":177547']","['""rentZestimate"":1464']",single family,[],"2017 $1,285 +131% $19,240 --","$200,060 (+12.7 %)",https://www.zillow.com/homedetails/2105-Honeysuckle-Ln-SW-Atlanta-GA-30311/35858746_zpid/
,atlanta,30309,2.0,2.0,1463,2000.0,315000,"['""zestimate"":307174']","['""rentZestimate"":1750']",condo,[],"2017 $3,085 +34.8% $82,640 --","$321,058 (+4.5 %)",https://www.zillow.com/homedetails/1735-Peachtree-St-NE-Atlanta-GA-30309/65469732_zpid/
,atlanta,30311,,,,,196400,"['""zestimate"":156970']","['""rentZestimate"":1327']",monday-tuesday 11-6;wednesday 1-6;thursday- saturday 11-6;sunday 1-6;,[],,"-$1,542 (-1.0 %)",https://www.zillow.com/community/cascade-parc/2091685668_zpid/
,atlanta,30316,3.0,2.0,1350,1946.0,289900,"['""zestimate"":296213']","['""rentZestimate"":1595']",single family,[],"2017 $110 -63.2% $74,080 +15.5%","$319,762 (+8.0 %)",https://www.zillow.com/homedetails/468-Maynard-Ter-SE-Atlanta-GA-30316/14456800_zpid/
,atlanta,30311,3.0,2.0,1879,1945.0,325000,"['""zestimate"":320287']","['""rentZestimate"":1475']",single family,[],"2017 $1,927 +59.9% $16,880 --","$353,789 (+10.5 %)",https://www.zillow.com/homedetails/1684-Westhaven-Dr-SW-Atlanta-GA-30311/35847634_zpid/
,atlanta,30331,5.0,4.0,3876,2006.0,244900,"['""zestimate"":239737']","['""rentZestimate"":1965']",single family,"['HOA Fee"",""factValue"":""$45']","2017 $2,202 +0.9% $64,920 --","$256,662 (+7.1 %)",https://www.zillow.com/homedetails/2935-Chilhowee-Dr-Atlanta-GA-30331/82618500_zpid/
,atlanta,30311,3.0,2.0,1226,1945.0,190000,"['""zestimate"":193672']","['""rentZestimate"":1250']",single family,[],"2017 $1,712 +31.1% $19,200 --","$216,545 (+11.8 %)",https://www.zillow.com/homedetails/1684-Richland-Rd-SW-Atlanta-GA-30311/35848114_zpid/
,atlanta,30331,4.0,3.0,2578,1999.0,231000,"['""zestimate"":230514']","['""rentZestimate"":1895']",single family,[],"2017 $2,414 +24.3% $57,800 --","$246,443 (+6.9 %)",https://www.zillow.com/homedetails/405-Caxton-Ct-SW-Atlanta-GA-30331/65451841_zpid/
,atlanta,30331,4.0,3.0,2338,,209200,"['""zestimate"":207306']","['""rentZestimate"":1552']","mon - sat: 10:30 am - 6pm, sun - : 12pm - 6pm",[],,"-$1,783 (-0.9 %)",https://www.zillow.com/community/hampshire-park/2089710783_zpid/
,atlanta,30315,3.0,2.0,1358,2000.0,195000,"['""zestimate"":211096']","['""rentZestimate"":1646']",single family,[],"2017 $705 +39.2% $23,280 --","$222,559 (+5.4 %)",https://www.zillow.com/homedetails/898-Washington-St-SW-Atlanta-GA-30315/65441682_zpid/
,atlanta,30331,3.0,2.0,1648,1945.0,130000,"['""zestimate"":108509']","['""rentZestimate"":1250']",single family,[],"2017 $1,140 -2.2% $14,520 -19.2%","+$2,262 (+2.1 %)",https://www.zillow.com/homedetails/1474-Nash-Rd-NW-Atlanta-GA-30331/35924900_zpid/
,atlanta,30311,3.0,,1507,1945.0,160000,"['""zestimate"":208882']","['""rentZestimate"":1329']",single family,[],"2017 $1,446 +58.5% $9,880 --","$234,198 (+12.1 %)",https://www.zillow.com/homedetails/1170-Cahaba-Dr-SW-Atlanta-GA-30311/35854281_zpid/
